customerID;gender;Country;State;City;ZipCode;LatLong;SeniorCitizen;Partner;Dependents;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;Churn;ChurnReason
0230-WEQUW;Male;United States;California;Woodland Hills;91364;34.153733, -118.593408;0;Yes;No;No;No phone service;DSL;Yes;Yes;Yes;Yes;Yes;No;Two year;Yes;Bank transfer (automatic);No;
0231-LXVAP;Male;United States;California;Tipton;93272;36.047414, -119.344304;0;No;No;Yes;No;Fiber optic;No;No;No;Yes;No;No;Month-to-month;Yes;Electronic check;Yes;Attitude of support person
0233-FTHAV;Female;United States;California;Livingston;95334;37.361987, -120.748394;0;No;No;Yes;Yes;Fiber optic;No;No;Yes;No;No;No;One year;Yes;Bank transfer (automatic);No;
0234-TEVTT;Female;United States;California;Tulare;93274;36.185471, -119.375243;0;Yes;Yes;No;No phone service;DSL;Yes;No;Yes;No;No;Yes;One year;No;Credit card (automatic);No;
0235-KGSLC;Female;United States;California;Buellton;93427;34.631362, -120.238218;0;No;No;Yes;No;Fiber optic;No;No;Yes;No;Yes;No;Month-to-month;Yes;Credit card (automatic);Yes;Moved
0236-HFWSV;Male;United States;California;Palmdale;93552;34.557711, -118.029441;0;No;No;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;Yes;Competitor offered higher download speeds
0237-YFUTL;Female;United States;California;Midway City;92655;33.744439, -117.98588;0;Yes;No;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);No;
0238-WHBIQ;Male;United States;California;Folsom;95630;38.672638, -121.147403;0;Yes;Yes;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);No;
0239-OXEXL;Female;United States;California;Oakland;94619;37.787186, -122.14633;0;No;No;Yes;Yes;Fiber optic;Yes;Yes;No;No;No;No;Month-to-month;No;Mailed check;No;
0244-LGNFY;Female;United States;California;San Anselmo;94960;37.99272, -122.575026;0;Yes;Yes;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);No;
0247-SLUJI;Male;United States;California;Duarte;91010;34.145695, -117.95982;0;Yes;Yes;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;No;
0248-IPDFW;Female;United States;California;Lake Elsinore;92530;33.655421, -117.391751;0;No;No;Yes;Yes;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;No;
0248-PGHBZ;Female;United States;California;San Clemente;92672;33.429488, -117.609432;1;No;No;Yes;No;Fiber optic;Yes;Yes;No;Yes;Yes;No;Two year;Yes;Bank transfer (automatic);No;
0253-ZTEOB;Female;United States;California;Los Angeles;90004;34.076259, -118.310715;0;Yes;Yes;Yes;Yes;DSL;No;Yes;No;Yes;Yes;Yes;Two year;No;Electronic check;No;
0254-FNMCI;Female;United States;California;Downey;90241;33.940884, -118.128628;0;No;No;Yes;No;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;No;
0254-KCJGT;Male;United States;California;Bodega Bay;94923;38.377165, -123.037957;0;Yes;No;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;Yes;One year;Yes;Credit card (automatic);No;
0254-WWRKD;Female;United States;California;Challenge;95925;39.461768, -121.195825;0;Yes;Yes;Yes;No;DSL;No;Yes;No;No;No;No;One year;No;Credit card (automatic);No;
0256-LTHVJ;Female;United States;California;Ludlow;92338;34.702766, -116.093376;0;Yes;Yes;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;Yes;Competitor had better devices
0257-KXZGU;Female;United States;California;Santa Clara;95051;37.348129, -121.98469;0;Yes;Yes;Yes;Yes;DSL;No;Yes;Yes;No;No;No;Month-to-month;No;Bank transfer (automatic);No;
0257-ZESQC;Female;United States;California;Perris;92571;33.828289, -117.201666;1;Yes;No;Yes;No;Fiber optic;Yes;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);Yes;Lack of self-service on Website
0258-NOKBL;Male;United States;California;Fortuna;95540;40.584991, -124.121504;0;No;No;Yes;No;Fiber optic;No;Yes;Yes;No;No;Yes;Month-to-month;No;Electronic check;No;
0259-GBZSH;Male;United States;California;San Diego;92122;32.85723, -117.209774;0;No;No;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;Yes;Product dissatisfaction
0260-ZDLGK;Female;United States;California;San Dimas;91773;34.102119, -117.815532;0;No;Yes;Yes;No;DSL;No;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;Mailed check;Yes;Competitor made better offer
0263-FJTQO;Male;United States;California;Rescue;95672;38.724322, -120.991237;0;Yes;Yes;Yes;Yes;DSL;Yes;No;No;Yes;Yes;No;Two year;Yes;Credit card (automatic);No;
0264-CNITK;Female;United States;California;Clio;96106;39.745805, -120.580882;0;Yes;Yes;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);No;
0265-EDXBD;Male;United States;California;Mount Laguna;91948;32.830852, -116.444601;1;Yes;No;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;Yes;Lack of self-service on Website
0265-PSUAE;Female;United States;California;Lotus;95651;38.815515, -120.916997;0;Yes;Yes;Yes;No;Fiber optic;Yes;No;Yes;No;Yes;Yes;Month-to-month;No;Bank transfer (automatic);No;
0266-CLZKZ;Female;United States;California;San Marcos;92078;33.119028, -117.166036;0;Yes;Yes;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);No;
0266-GMEAO;Male;United States;California;Lompoc;93436;34.601055, -120.382917;0;Yes;Yes;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);No;
0268-QKIWO;Female;United States;California;Pilot Hill;95664;38.803731, -121.043799;0;No;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Electronic check;Yes;Lack of affordable download/upload speed
0269-XFESX;Male;United States;California;San Francisco;94133;37.802071, -122.411004;0;Yes;Yes;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;No;
0270-THENM;Male;United States;California;Mission Hills;91345;34.266389, -118.459744;0;Yes;Yes;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;No;Two year;No;Bank transfer (automatic);No;
0274-JKUJR;Male;United States;California;Los Angeles;90040;33.994524, -118.149953;0;Yes;Yes;No;No phone service;DSL;Yes;Yes;Yes;No;Yes;Yes;Month-to-month;No;Mailed check;No;
0277-BKSQP;Male;United States;California;Harbor City;90710;33.798266, -118.300237;0;Yes;Yes;Yes;No;DSL;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;No;
0277-ORXQS;Male;United States;California;San Francisco;94108;37.791998, -122.408653;0;Yes;Yes;No;No phone service;DSL;No;No;No;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);No;
0278-YXOOG;Male;United States;California;Inglewood;90301;33.956445, -118.358634;0;No;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;Yes;Network reliability
0280-XJGEX;Male;United States;California;Los Angeles;90015;34.039224, -118.266293;0;No;No;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);Yes;Competitor had better devices
0281-CNTZX;Male;United States;California;Pescadero;94060;37.22565, -122.297533;0;Yes;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);No;
0282-NVSJS;Female;United States;California;Aromas;95004;36.878364, -121.629781;1;Yes;Yes;No;No phone service;DSL;No;No;No;Yes;No;No;Month-to-month;Yes;Mailed check;No;
0285-INHLN;Male;United States;California;Badger;93603;36.64545, -118.924982;0;Yes;Yes;Yes;No;DSL;Yes;Yes;No;No;No;No;Month-to-month;Yes;Credit card (automatic);No;
0289-IVARM;Female;United States;California;Parlier;93648;36.622237, -119.521126;0;No;No;Yes;No;DSL;Yes;Yes;Yes;No;No;No;Month-to-month;No;Electronic check;No;
0292-WEGCH;Female;United States;California;Death Valley;92328;36.27688, -117.033326;0;Yes;Yes;Yes;Yes;DSL;No;Yes;Yes;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;No;
0295-PPHDO;Male;United States;California;La Puente;91744;34.031441, -117.936436;0;No;No;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;Yes;Attitude of support person
0295-QVKPB;Male;United States;California;Riverdale;93656;36.452211, -119.94575;0;No;No;Yes;No;DSL;No;No;Yes;Yes;Yes;No;Month-to-month;Yes;Credit card (automatic);No;
0297-RBCSG;Male;United States;California;San Francisco;94104;37.791222, -122.402241;0;No;No;Yes;No;DSL;No;Yes;No;Yes;No;Yes;One year;Yes;Bank transfer (automatic);No;
0298-XACET;Male;United States;California;Berry Creek;95916;39.657228, -121.37778;0;Yes;Yes;No;No phone service;DSL;No;Yes;Yes;Yes;Yes;No;Two year;No;Mailed check;No;
0301-FIDRB;Female;United States;California;Fulton;95439;38.493888, -122.777141;0;Yes;Yes;No;No phone service;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);No;
0301-KOBTQ;Male;United States;California;Capitola;95010;36.977025, -121.952864;0;No;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);No;
0302-JOIVN;Female;United States;California;San Gabriel;91775;34.114772, -118.089431;0;Yes;No;Yes;No;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;No;Electronic check;Yes;Network reliability
0303-UNCIP;Male;United States;California;Claremont;91711;34.127621, -117.717863;0;No;No;Yes;Yes;DSL;No;No;Yes;No;No;Yes;One year;No;Mailed check;No;
0303-WMMRN;Male;United States;California;Glendale;91207;34.182378, -118.262922;0;No;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;No;
0305-SQECB;Female;United States;California;Gardena;90248;33.876482, -118.284077;0;No;Yes;No;No phone service;DSL;Yes;No;No;Yes;No;No;One year;Yes;Mailed check;No;
0306-JAELE;Male;United States;California;Tecopa;92389;35.824572, -116.274755;0;No;No;Yes;No;Fiber optic;No;No;No;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;Yes;Competitor had better devices
0307-BCOPK;Female;United States;California;San Francisco;94134;37.721052, -122.413573;0;No;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;No;
0308-GIQJT;Male;United States;California;San Diego;92126;32.886925, -117.152162;1;No;No;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;One year;No;Bank transfer (automatic);No;
0308-IVGOK;Female;United States;California;Santa Ana;92703;33.748635, -117.906125;0;No;No;No;No phone service;DSL;No;Yes;Yes;Yes;No;No;One year;Yes;Credit card (automatic);No;
0310-MVLET;Female;United States;California;Snelling;95369;37.521708, -120.426843;0;Yes;Yes;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;Yes;Service dissatisfaction
0310-SUCIN;Female;United States;California;Darwin;93522;36.319181, -117.593053;0;Yes;No;Yes;No;DSL;Yes;Yes;Yes;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);No;
0310-VQXAM;Male;United States;California;San Bernardino;92404;34.183286, -117.221722;0;No;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;No;
0311-QYWSS;Female;United States;California;Garberville;95542;40.057784, -123.679461;0;No;No;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Electronic check;No;
0311-UNPFF;Female;United States;California;Long Beach;90807;33.830099, -118.182239;0;No;No;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);Yes;Service dissatisfaction
0314-TKOSI;Female;United States;California;Upland;91784;34.141146, -117.655583;0;No;No;Yes;No;DSL;Yes;Yes;No;No;No;No;Month-to-month;No;Mailed check;No;
0315-LVCRK;Male;United States;California;El Dorado Hills;95762;38.684437, -121.055634;0;No;No;Yes;No;Fiber optic;No;No;Yes;No;No;Yes;Month-to-month;No;Electronic check;No;
0318-QUUOB;Male;United States;California;Santa Rosa;95403;38.488431, -122.752839;0;Yes;No;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;Yes;Service dissatisfaction
0318-ZOPWS;Female;United States;California;Malibu;90265;34.074572, -118.831181;0;Yes;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);No;
0319-QZTCO;Female;United States;California;Santa Rosa;95401;38.460517, -122.790335;0;Yes;Yes;Yes;No;DSL;No;Yes;No;No;Yes;No;Month-to-month;Yes;Credit card (automatic);No;
0320-DWVTU;Female;United States;California;Riverdale;93656;36.452211, -119.94575;0;No;No;Yes;No;Fiber optic;Yes;Yes;Yes;Yes;No;Yes;Two year;No;Mailed check;No;
0320-JDNQG;Male;United States;California;Oxnard;93035;34.18454, -119.224666;0;Yes;Yes;Yes;No;Fiber optic;Yes;No;No;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;Yes;Don't know
0322-CHQRU;Male;United States;California;Palmdale;93591;34.598221, -117.79593;0;No;No;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Electronic check;Yes;Competitor offered more data
0322-YINQP;Male;United States;California;Covina;91723;34.084747, -117.886844;0;No;No;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Mailed check;Yes;Lack of self-service on Website
0323-XWWTN;Male;United States;California;San Lucas;93954;36.125529, -120.864443;0;No;Yes;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check;No;
0324-BRPCJ;Female;United States;California;Palmdale;93591;34.598221, -117.79593;1;Yes;No;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;Yes;Competitor offered more data
0325-XBFAC;Male;United States;California;Hoopa;95546;41.163637, -123.704841;0;No;No;Yes;No;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;Yes;Competitor offered more data
0326-VDYXE;Female;United States;California;Long Beach;90802;33.752524, -118.210737;0;Yes;No;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;One year;Yes;Electronic check;No;
0327-WFZSY;Male;United States;California;Samoa;95564;40.809636, -124.189977;0;Yes;Yes;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;One year;No;Electronic check;No;
0328-GRPMV;Female;United States;California;Burnt Ranch;95527;40.854512, -123.450097;0;No;No;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;Yes;Competitor had better devices
0329-GTIAJ;Female;United States;California;Garden Grove;92844;33.766476, -117.969795;0;No;No;Yes;No;Fiber optic;No;Yes;No;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;Yes;Price too high
0330-BGYZE;Male;United States;California;Milford;96121;40.181279, -120.392967;0;Yes;No;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;No;Bank transfer (automatic);No;
0330-IVZHA;Female;United States;California;Anderson;96007;40.448632, -122.306657;0;Yes;No;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;Yes;Attitude of service provider
0334-GDDSO;Male;United States;California;Ocotillo;92259;32.698964, -115.886656;1;No;No;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;Yes;Service dissatisfaction
0334-ZFJSR;Female;United States;California;San Diego;92123;32.808814, -117.134694;0;Yes;No;Yes;Yes;DSL;Yes;Yes;No;Yes;No;No;One year;Yes;Credit card (automatic);No;
0336-KXKFK;Male;United States;California;Santa Margarita;93453;35.303926, -120.256567;0;No;No;No;No phone service;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);No;
0336-PIKEI;Male;United States;California;Orange;92869;33.792791, -117.789749;1;Yes;No;Yes;No;DSL;Yes;Yes;Yes;Yes;Yes;No;Two year;No;Bank transfer (automatic);No;
0337-CNPZE;Female;United States;California;Los Angeles;90033;34.050198, -118.210946;0;No;No;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;Yes;Price too high
0343-QLUZP;Male;United States;California;San Jose;95111;37.284265, -121.827673;0;No;No;No;No phone service;DSL;Yes;Yes;Yes;No;No;No;Two year;No;Bank transfer (automatic);No;
0345-HKJVM;Female;United States;California;El Cajon;92021;32.832706, -116.873258;0;No;No;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;No;Electronic check;Yes;Don't know
0345-XMMUG;Female;United States;California;Ione;95640;38.33788, -120.954202;0;Yes;No;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);No;
0347-UBKUZ;Female;United States;California;San Mateo;94404;37.556094, -122.272437;0;No;No;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;No;
0348-SDKOL;Female;United States;California;La Jolla;92037;32.853743, -117.25034;0;Yes;No;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;Credit card (automatic);Yes;Moved
0354-VXMJC;Male;United States;California;Los Angeles;90034;34.030578, -118.399613;0;Yes;Yes;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);No;
0354-WYROK;Female;United States;California;San Francisco;94130;37.820894, -122.369725;1;Yes;Yes;Yes;No;Fiber optic;No;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;Yes;Don't know
0356-ERHVT;Male;United States;California;Santa Cruz;95062;36.974575, -121.991149;0;Yes;No;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);No;
0356-OBMAC;Female;United States;California;Winchester;92596;33.657433, -117.04254;1;No;No;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;No;Two year;Yes;Bank transfer (automatic);No;
0357-NVCRI;Female;United States;California;El Cajon;92021;32.832706, -116.873258;0;No;Yes;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Credit card (automatic);No;
